,0_ model_1,0_ model_2,1_ model_1,1_ model_2,10_ model_1,10_ model_2,11_ model_1,11_ model_2,12_ model_1,12_ model_2,13_ model_1,13_ model_2,14_ model_1,14_ model_2,15_ model_1,15_ model_2,16_ model_1,16_ model_2,17_ model_1,17_ model_2,18_ model_1,18_ model_2,19_ model_1,19_ model_2,2_ model_1,2_ model_2,20_ model_1,20_ model_2,21_ model_1,21_ model_2,22_ model_1,22_ model_2,23_ model_1,23_ model_2,24_ model_1,24_ model_2,25_ model_1,25_ model_2,26_ model_1,26_ model_2,27_ model_1,27_ model_2,28_ model_1,28_ model_2,29_ model_1,29_ model_2,3_ model_1,3_ model_2,30_ model_1,30_ model_2,31_ model_1,31_ model_2,32_ model_1,32_ model_2,33_ model_1,33_ model_2,34_ model_1,34_ model_2,35_ model_1,35_ model_2,36_ model_1,36_ model_2,37_ model_1,37_ model_2,38_ model_1,38_ model_2,39_ model_1,39_ model_2,4_ model_1,4_ model_2,40_ model_1,40_ model_2,41_ model_1,41_ model_2,42_ model_1,42_ model_2,43_ model_1,43_ model_2,44_ model_1,44_ model_2,45_ model_1,45_ model_2,46_ model_1,46_ model_2,47_ model_1,47_ model_2,48_ model_1,48_ model_2,49_ model_1,49_ model_2,5_ model_1,5_ model_2,50_ model_1,50_ model_2,51_ model_1,51_ model_2,52_ model_1,52_ model_2,53_ model_1,53_ model_2,54_ model_1,54_ model_2,55_ model_1,55_ model_2,56_ model_1,56_ model_2,57_ model_1,57_ model_2,58_ model_1,58_ model_2,59_ model_1,59_ model_2,6_ model_1,6_ model_2,60_ model_1,60_ model_2,61_ model_1,61_ model_2,62_ model_1,62_ model_2,63_ model_1,63_ model_2,64_ model_1,64_ model_2,65_ model_1,65_ model_2,66_ model_1,66_ model_2,67_ model_1,67_ model_2,68_ model_1,68_ model_2,69_ model_1,69_ model_2,7_ model_1,7_ model_2,70_ model_1,70_ model_2,71_ model_1,71_ model_2,72_ model_1,72_ model_2,73_ model_1,73_ model_2,74_ model_1,74_ model_2,75_ model_1,75_ model_2,76_ model_1,76_ model_2,77_ model_1,77_ model_2,78_ model_1,78_ model_2,79_ model_1,79_ model_2,8_ model_1,8_ model_2,80_ model_1,80_ model_2,81_ model_1,81_ model_2,82_ model_1,82_ model_2,83_ model_1,83_ model_2,84_ model_1,84_ model_2,85_ model_1,85_ model_2,86_ model_1,86_ model_2,87_ model_1,87_ model_2,88_ model_1,88_ model_2,89_ model_1,89_ model_2,9_ model_1,9_ model_2,90_ model_1,90_ model_2,91_ model_1,91_ model_2,92_ model_1,92_ model_2,93_ model_1,93_ model_2,94_ model_1,94_ model_2,95_ model_1,95_ model_2,96_ model_1,96_ model_2,97_ model_1,97_ model_2,98_ model_1,98_ model_2,99_ model_1,99_ model_2
98,1.1897977637309656,0.0,0.0,0.0,0.0,1.858243989944458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5540624964470955,0.0,0.0,0.0,0.9506458725248065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9472097873687744,0.0,0.0,0.0,1.8407888284096352,0.0,2.141750364303589,1.3682040053029214,0.0,0.0,2.0292635917663575,0.0,2.390080976486206,1.1614503383636474,0.0,0.0,0.0,1.0760489225387573,0.0,1.4978809595108031,0.0,1.268814778327942,0.0,0.0,2.3291401092822737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289392554398739,0.0,0.0,1.8876681398701023,0.0,2.448366302098983,0.0,0.0,0.0,0.0,1.2011709034442901,0.0,0.0,2.444367218017578,0.0,2.5269057750701904,0.0,0.0,0.0,2.259864568710327,0.0,0.0,0.0,0.0,1.3796930074691773,0.0,1.8278793766385033,0.0,0.0,2.7674449920654296,0.0,1.9477433681488037,0.0,1.9048821607948596,0.0,0.0,0.0,0.0,1.3477470006261554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3642893890836345,0.0,1.3499907732009888,0.0,0.0,1.821643328666687,1.7552162947478116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3205772381562455,0.0,0.0,0.0,0.0,0.0,1.455403733253479,0.0,0.0,1.923735785484314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1079476833343507,0.0,0.0,0.0,1.989729356765747,2.042925262451172,0.0,0.0,0.0,0.0,0.0,0.0,2.054083770972032,1.2994163640709808,0.0,1.5067235946655273,0.0,0.9425582589234336,0.0,0.0,0.0,1.330461573600769,0.0,1.7773714780807495,0.0,0.0,2.5153151512145997,0.0,0.0,0.0,2.1504559596379598,0.0,0.0,0.0,1.8267589742487125,0.0,0.0,0.0,0.0,0.0,2.018603112962511,0.0,2.0335130973295734,0.0,0.0,1.2713332653045655,0.0,0.0,0.0
99,0.0,2.5270661092271993,1.3455645561218261,0.0,0.0,0.0,1.9133014726638795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578386092185974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1310642765414327,0.0,0.0,1.4580206905092512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4370715618133545,0.0,1.4501360416412354,0.0,0.0,0.0,0.0,0.0,0.0,2.287235403060913,0.0,0.0,0.0,2.372686004638672,1.4395143637290366,0.0,0.0,2.4930656433105467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7393900925462895,0.0,0.0,1.6282081078260369,0.0,0.0,0.0,0.0,2.2971360206604006,0.0,0.0,0.0,0.0,1.4717633485794068,0.0,1.2250849557301353,0.0,0.0,0.0,0.0,1.6340186200243363,0.0,0.0,0.0,2.5493037700653076,0.0,2.1846578007652644,1.5004302740097046,0.0,1.6563262701034547,0.0,0.0,0.0,0.0,2.1416665077209474,1.7166706323623657,0.0,0.0,2.055191683769226,1.1191514015197754,0.0,0.0,0.0,1.3211238622665404,0.0,0.0,0.0,0.0,2.0799847096204758,0.0,0.0,0.0,0.0,2.1567490736643475,0.0,0.0,0.0,1.3407090168732865,0.0,0.0,0.0,0.0,2.3467734813690186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0120688915252685,1.7761812448501586,0.0,1.3169348101866873,0.0,0.0,0.0,0.0,0.0,1.3598074436187744,0.0,0.0,1.829523754119873,1.412679386138916,0.0,0.0,0.0,0.0,2.2214556694030763,0.0,0.0,1.9460882975504947,0.0,0.0,1.9804168584734896,0.0,1.8466051369905472,0.0,1.5616255740998155,0.0,0.0,0.0,1.8817578554153442,0.0,2.2720619678497314,0.0,0.0,0.0,0.0,1.068522013227145,0.0,0.0,0.0,1.0163293866086596,0.0,0.0,1.71245745528828,0.0,0.0,0.0,0.0,1.5406163995916196,0.0,0.0,1.656516697804133,0.0,2.3376104831695557,0.0,0.0
100,0.0,0.0,0.0,2.367524586225811,0.0,0.0,0.0,2.371215753555298,1.1616198360919952,0.0,1.3812758002100112,0.0,1.3619429349899292,0.0,0.0,0.0,0.0,2.1517455101013185,0.0,0.0,1.7832736015319823,0.0,0.0,2.2612769864854356,0.0,0.0,0.0,1.8516874903126765,0.0,0.0,1.5044901847839356,0.0,0.0,1.840665054321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3901780128479,0.0,1.792306613922119,0.0,2.0174531789053054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322852472158579,1.399795150756836,0.0,0.0,0.0,0.9382134436012862,0.0,0.0,1.875286931991577,0.0,1.7229685306549072,0.0,0.0,1.1933336431915695,0.0,0.0,2.4449660374568056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.456136417388916,0.0,2.5341186046600344,0.0,1.883787768227713,0.0,0.0,0.0,0.0,0.0,2.2228952123763714,0.0,0.0,0.0,0.0,0.0,2.771201324462891,0.0,0.0,0.0,0.0,1.740489912033081,0.0,0.0,2.3634268760681154,0.0,0.0,0.0,1.89790620803833,0.0,2.0351934909820555,0.0,0.0,1.3777471982515777,0.0,0.0,0.0,0.0,1.97638197051945,0.0,0.0,2.148704401652018,0.0,1.7508960282361063,0.0,0.0,0.0,1.2453185002009075,0.0,1.7727195024490356,0.0,0.0,0.0,1.7237138748168945,0.0,1.5243915637334189,0.0,0.0,0.0,0.0,0.0,0.0,2.0511869405445298,0.9416288137435913,0.0,1.4260368182108953,0.0,0.0,0.0,1.4721559762954712,0.0,0.0,0.0,0.0,1.7392376899719237,0.0,0.0,0.0,0.0,1.9483413714628952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4685143152872722,0.0,0.0,0.0,1.770838165283203,0.0,0.0,2.5149542331695556,0.0,0.0,0.0,0.0,1.5384717464447022,0.0,0.0,0.0,0.0,0.0,1.2248546500556385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902217073002078,0.0
101,0.0,2.5231011680528233,0.0,0.0,1.388852024078369,0.0,1.908161311149597,0.0,0.0,1.8714873929818474,0.0,0.0,0.0,2.2220388412475587,0.0,2.0471247673034667,1.2672913312911986,0.0,0.0,1.7161592988406908,0.0,0.0,0.0,0.0,0.0,0.0,1.277565026283264,0.0,0.0,2.0388407094138006,0.0,0.0,1.4189610242843629,0.0,1.496566653251648,0.0,0.0,0.0,1.3282037624946006,0.0,1.381649193763733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456684684753418,0.0,0.0,0.0,0.0,2.065109300613403,0.0,0.0,0.0,0.0,0.0,2.498167037963867,0.0,1.8974222161739167,0.0,1.8566233201460407,1.3776670789718626,0.0,1.435276985168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.300102142187265,0.0,1.0086849689483643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3593140363693237,0.0,1.0171693784125306,0.0,1.1175542953166555,0.0,0.0,2.5269848823547365,1.8257320267813548,0.0,0.0,2.7707851409912108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8163508415222167,0.0,2.016491411282466,1.3655713111162187,0.0,0.0,0.0,0.0,2.030866098403931,2.1498700539271036,0.0,0.0,1.9211440748638577,0.0,2.1018961099477913,0.0,2.002632808685303,0.0,0.0,0.0,0.0,0.0,1.8188549041748048,0.0,1.780622061093648,0.0,0.0,1.8079029083251954,0.0,0.0,0.0,0.0,0.0,0.0,2.1189920517114493,0.0,0.0,0.0,0.0,0.0,0.0,2.0422154903411864,0.0,1.5241124153137207,0.0,0.0,1.885950255393982,0.0,0.0,0.0,0.0,1.506437399983406,0.0,0.0,0.0,0.0,1.915748013390435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604040678263302,0.0,0.0,0.0,1.974574613571167,0.0,0.0,1.451945920424028,0.0,0.0,0.0,1.3103992197248673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370550107955933,0.0,0.0,0.0,1.735116114495676,0.0,0.0,1.5812100172042847,0.0,0.0,0.0,1.5570390944387398,0.0,0.0,1.7898849487304687,0.0,0.0,1.3258665923149355,0.0,0.0,0.0,0.0,0.0,0.0,1.7464708089828491,0.0,0.0,0.0,1.9571258544921875,1.0777034028169976,0.0,0.0,1.8558472578342144,0.0,2.1376704216003417,0.0,1.8507766846687563,0.0,2.021521711349487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2853216171264648,1.4798668146133422,0.0,0.0,2.36969051361084,1.4323295593261718,0.0,0.0,0.0,1.1740768931965972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6189479950146797,0.0,0.0,1.7703179322756253,0.0,2.2955743312835692,0.0,1.7038574655850727,1.0354238033294678,0.0,1.4744055032730103,0.0,0.0,0.0,0.0,2.259972667694092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1846424488794236,0.0,2.7710201263427736,1.6570923566818236,0.0,0.0,1.893155601714131,0.0,0.0,1.719766116142273,0.0,0.0,0.0,0.0,0.0,1.1693624019622804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1383566300074257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7758785247802735,0.0,0.0,1.8848692210166007,1.7178507089614867,0.0,0.0,0.0,1.4435069561004639,0.0,0.0,0.0,0.0,0.0,0.0,1.9914759606849857,0.0,0.0,0.0,2.110386276245117,0.0,0.0,0.0,0.0,2.0416027069091798,0.0,0.0,0.0,1.412534523010254,0.0,1.952272651745723,0.0,1.2970614350119303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508513927459718,0.0,0.0,2.2672634601593016,1.058965253829956,0.0,1.1431216698426467,0.0,0.0,2.146366447210312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5290493986823344,0.0,0.0,0.0,0.0,2.3336320400238035,0.0,1.7509908152722766
103,0.0,2.525176267997891,0.0,2.3819030335074975,0.0,0.0,1.9076743841171264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7932219505310059,0.0,0.0,2.256440531639826,0.0,2.1303432695327267,0.0,0.0,1.460708819116865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7688107556934596,0.0,0.0,0.0,0.0,1.3690336934981808,0.0,1.439668393135071,0.0,1.4507631301879882,0.0,1.1631343126296998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2664376735687255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2870320334579006,0.0,0.0,1.8889587067268991,0.0,2.4427628896175286,0.0,0.0,0.0,0.0,1.2004415667057038,0.0,0.0,2.4540441989898683,0.0,2.5267858028411867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3805952072143555,0.0,1.8220411777496337,0.0,1.5122237920761108,0.0,0.0,1.9430055141448974,0.9194369609347619,0.0,0.0,2.1418583393096924,0.0,2.3593045711517333,1.3446233025618963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080535039305687,1.3592950749753125,0.0,1.3497831344604492,0.0,2.1561740477879843,0.0,1.7564931613427621,0.0,0.0,0.0,0.0,0.0,0.0,2.3495537281036376,1.3131734950201852,0.0,0.0,0.0,0.0,0.0,0.0,2.0115123271942137,0.0,1.9300434589385986,0.0,0.0,0.0,0.0,0.0,0.0,1.3645058631896974,0.0,0.0,0.0,0.0,1.988590621948242,2.0431549072265627,0.0,0.0,2.2157371044158936,0.0,0.0,0.0,2.039241590866676,0.0,1.9700684192568758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7792439460754395,0.0,0.0,2.517311191558838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290575847152837,0.0,0.0,0.0,1.7549552620409397,0.0,2.0135683563020494,0.0,2.042589144273238,0.9150935544570288,0.0,1.2622645854949952,0.0,0.0,0.0
104,1.1875531790303249,0.0,1.3358290546818783,0.0,0.0,1.8526588439941407,0.0,2.3687047672271726,0.0,0.0,1.3805292666712892,0.0,0.0,2.205377197265625,0.0,0.0,0.0,2.148019790649414,0.0,0.0,0.0,0.0,0.9483474654810768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5026689529418946,0.0,0.0,0.0,1.4949493169784547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821404933929444,0.0,0.0,0.0,2.011595736231123,1.0740129947662354,0.0,0.0,0.0,0.0,2.369215965270996,0.0,2.3233135333428017,0.0,2.495029878616333,0.0,0.0,0.0,0.0,0.0,0.0,1.4325078010559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5254315376281737,1.2227953994084917,0.0,0.0,2.2536206245422363,0.0,0.0,0.0,2.2201287086973798,0.0,2.5506017208099365,0.0,0.0,0.0,2.7613227367401123,0.0,0.0,0.0,0.0,1.7372129917144776,0.0,0.0,0.0,0.0,2.054174513476236,0.0,1.8937428712844848,0.0,2.04952335357666,1.3207522869110107,0.0,1.3872450021597056,0.0,0.0,0.0,0.0,1.9736075230498813,0.0,0.0,0.0,1.8245784203211464,0.0,0.0,1.3502727453525252,0.0,0.0,0.0,1.761409068107605,0.0,0.0,0.0,0.0,0.0,1.5246457974116008,0.0,0.0,0.0,1.786643958091736,0.0,1.3111540731630826,0.0,0.0,0.0,1.4259948822168202,0.0,0.0,0.0,0.0,1.8285609006881713,1.407235360145569,0.0,2.0427740097045897,0.0,1.5348272562026977,0.0,0.0,0.0,1.9420607951971198,0.0,0.0,0.0,0.0,1.8465138345956802,0.9415226973719516,0.0,1.4658602741029525,0.0,0.0,1.881507968902588,0.0,0.0,0.0,2.5100432872772216,0.0,0.0,0.0,0.0,1.535618209838867,0.0,0.0,0.0,0.0,1.70975687937303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3341841220855715,0.0,0.0
105,0.0,2.5236828691819135,0.0,0.0,0.0,0.0,1.9089627027511598,0.0,0.0,0.0,0.0,0.0,1.365356993675232,0.0,0.0,2.040396308898926,0.0,0.0,1.5540575392106,0.0,1.780319595336914,0.0,0.0,0.0,0.0,0.0,0.0,1.842360544204712,0.0,2.0254117488861088,0.0,0.0,1.416985774040222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3788259840011599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8029076337814331,1.4598872672943841,0.0,0.0,2.2812400341033934,0.0,2.081216335296631,0.0,0.0,0.0,0.0,1.4002328395843506,0.0,0.0,0.0,0.0,0.0,0.0,1.8954974460601808,0.0,0.0,0.0,1.737427005623326,1.1953519131686234,0.0,1.6158203149453185,0.0,1.2987302523392898,0.0,0.0,2.297513151168823,0.0,0.0,0.0,2.4477424144744875,0.0,0.0,0.0,1.8763932780613977,0.0,0.0,0.0,1.6296453019405934,0.0,0.0,0.0,0.0,1.8228191148667108,0.0,0.0,2.761121416091919,1.654747986793518,0.0,0.0,0.0,0.0,0.0,1.714585018157959,0.0,0.0,0.0,1.11860089302063,0.0,0.0,0.0,0.0,0.0,0.0,2.0163645487565263,0.0,0.0,0.0,0.0,0.0,2.0301591873168947,2.1464948892593383,0.0,0.0,0.0,0.0,2.0955850197718697,1.2409419584274293,0.0,0.0,2.347183275222778,0.0,0.0,1.7139983654022217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0459014214967426,0.0,0.0,0.0,2.127017962015592,0.0,0.0,1.4690539121627808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5083824276924134,0.0,0.0,1.5571569718546787,0.0,1.9332452509138318,0.0,0.0,0.0,2.2709867000579833,0.0,0.0,0.0,0.0,1.06466095050176,0.0,0.0,1.9761609077453612,1.0090978612584516,0.0,1.4533459620042284,0.0,1.227780421854208,0.0,1.3120353486802845,0.0,0.0,0.0,0.0,1.65397203485171,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,2.354814956062719,1.3807470083236695,0.0,0.0,0.0,1.1615438044071198,0.0,0.0,0.0,0.0,0.0,1.5765316486358643,0.0,1.2705203771591187,0.0,0.0,0.0,0.0,0.0,0.0,2.252190837405977,1.3159847259521484,0.0,1.2778034285495157,0.0,0.0,0.0,0.0,0.0,0.0,1.8387078285217284,0.0,0.0,0.0,0.0,1.323738857416006,0.0,0.0,2.1363867664337155,1.3671231792819118,0.0,0.0,2.020325708389282,0.0,2.382254409790039,0.0,0.0,0.0,0.0,0.0,0.0,1.4741045713424683,0.0,0.0,0.0,1.4165897314365092,0.0,0.0,2.49953556060791,0.0,1.8919877674446597,0.0,1.8502981966192074,1.3602474260330202,0.0,0.0,1.724486517906189,0.0,0.0,0.0,0.0,0.0,2.440870051506238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4669937133789062,0.0,0.0,0.0,1.3547198057174683,0.0,0.0,0.0,1.1145790896517165,0.0,0.0,2.5329128742218017,0.0,2.1860502969650994,0.0,2.7658031463623045,0.0,0.0,0.0,0.0,1.7434316396713256,0.0,0.0,2.360249900817871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8153462171554566,0.0,0.0,1.364184955507517,0.0,0.0,0.0,0.0,0.0,2.143077596028646,0.0,0.0,1.9209345808735598,0.0,0.0,0.0,1.9998470195134481,0.0,0.0,0.0,0.0,0.0,1.811461853981018,0.0,1.7763426303863525,1.4388073444366456,0.0,1.78318293094635,0.0,0.0,0.0,0.0,1.98863893834556,0.0,0.0,0.0,2.1127591133117676,0.0,0.0,0.0,0.0,0.0,1.7385408639907838,0.0,2.209339809417725,1.4065327167510986,0.0,1.9453978868631219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3330061435699463,0.0,1.7688374519348145,0.0,0.0,0.0,0.0,0.0,0.0,2.145771046479543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5174432082609697,0.0,0.0,0.0,0.0,0.0,1.0874017868918933,0.0
107,0.0,2.52354866289625,0.0,0.0,0.0,0.0,1.9054324150085447,0.0,0.0,1.8732469300429027,0.0,0.0,0.0,2.1950138092041014,0.0,0.0,0.0,0.0,0.0,1.7135012640672571,0.0,1.7901727199554442,0.0,0.0,0.0,2.1288563597586845,0.0,0.0,1.4596016577311925,0.0,1.5056135654449463,0.0,0.0,0.0,0.0,1.9440355539321899,0.0,0.0,0.0,1.8508946033624505,0.0,0.0,0.0,1.8521432592022804,1.4334493637084962,0.0,1.448369598388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3656121253967286,0.0,2.3099557179671066,0.0,0.0,1.1695500537561245,0.0,0.9366807234751715,0.0,0.0,0.0,0.0,0.0,1.285115087032318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987102270126342,0.0,0.0,0.0,0.0,0.0,0.0,2.533556079864502,0.0,0.0,0.0,0.0,1.0158902467565334,0.0,0.0,2.217467962427342,1.3836552619934082,0.0,0.0,0.0,1.512725257873535,0.0,0.0,0.0,0.0,1.8908424677333766,0.0,2.1295798778533936,0.0,0.0,1.3508560734135766,0.0,0.0,0.0,1.1677770137786865,0.0,0.0,0.0,0.0,0.0,0.0,2.077541171014309,1.3613534610662887,0.0,1.3380589246749879,0.0,2.138376824061076,0.0,1.7535659975475735,0.0,0.0,0.0,0.0,0.0,1.7790995597839356,0.0,0.0,1.88145621242104,0.0,0.0,0.0,0.0,0.0,2.00840163230896,0.0,0.0,0.0,0.0,0.9381713250788246,0.0,0.0,0.0,1.3613407850265502,0.0,0.0,0.0,0.0,1.9893344640731812,2.042558193206787,0.0,0.0,0.0,0.0,1.8846740961074828,0.0,2.041030902128953,1.296426781942678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509582042694092,1.1431266301914718,0.0,0.0,0.0,1.53085777759552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0087403562333845,0.0,2.04522011496804,0.0,0.0,0.0,0.0,0.0,1.746896589761493
108,0.0,0.0,1.3352202691529924,0.0,0.0,0.0,0.0,2.3683845806121826,0.0,0.0,0.0,1.7362163588970525,0.0,0.0,0.0,0.0,0.0,2.146922302246094,0.0,0.0,1.7570995807647705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7383036136627197,0.0,0.0,1.494955825805664,0.0,1.073338070650141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1543362379074096,0.0,0.0,0.0,0.0,2.2823447704315187,0.0,0.0,1.2667775392532348,0.0,0.0,0.0,0.0,2.502429151535034,0.0,0.0,0.0,0.0,0.0,0.0,1.4308155298233032,0.0,0.0,0.0,0.0,1.8917341702693218,0.0,2.437719669097509,0.0,1.7732355337876542,0.0,2.2971442222595213,0.0,1.699953793287277,1.0385746002197265,0.0,0.0,2.531784772872925,0.0,0.0,0.0,2.255627918243408,0.0,0.0,0.0,0.0,0.0,2.5380300998687746,1.8170055684589204,0.0,0.0,2.765205240249634,0.0,1.93718581199646,0.0,0.0,0.0,0.0,1.7252534627914429,0.0,0.0,2.0462970886911664,0.0,0.0,0.0,2.045838451385498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1393962144851684,0.0,0.0,0.0,1.3279965969232412,0.0,0.0,0.0,0.0,2.3490231037139893,1.3102922717293541,0.0,1.7063907146453858,0.0,1.5168379386266073,0.0,0.0,0.0,0.0,1.9331900835037232,0.0,2.0481110070881092,0.0,0.0,1.4235669117707475,0.0,0.0,0.0,1.4550617933273315,0.0,1.4081142663955688,0.0,2.0416078567504883,0.0,1.523797059059143,0.0,0.0,0.0,1.9477352197353661,0.0,0.0,1.9681704648705416,0.0,0.0,0.0,0.0,1.4680330832799275,0.0,0.0,0.0,1.7675626039505006,0.0,1.0696305990219117,0.0,0.0,1.5927525483644929,0.0,0.0,0.0,0.0,0.0,1.8247489330197169,0.0,0.0,0.0,1.74130657610421,0.0,0.0,0.0,0.0,0.0,0.0,1.2717393636703491,0.0,0.0,0.0
109,1.1862245274525063,0.0,0.0,2.3535071724339534,0.0,1.852242398262024,1.9066799449920655,0.0,0.0,0.0,1.373687646358828,0.0,1.3598268747329711,0.0,1.5726846218109132,0.0,0.0,0.0,1.5483429819929833,0.0,0.0,0.0,0.0,2.2500996816725958,0.0,0.0,0.0,0.0,0.0,2.0301721164158413,0.0,0.0,1.4149899005889892,0.0,0.0,0.0,0.0,1.7645017563542233,0.0,0.0,0.0,2.130419330596924,0.0,0.0,0.0,0.0,0.0,2.3793986797332765,0.0,0.0,0.0,2.008118036815098,1.0861089706420899,0.0,0.0,2.0823709964752197,0.0,0.0,0.0,0.0,1.381959581375122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6060636648764977,0.0,0.0,0.0,0.0,0.0,1.1993228526910147,0.0,0.0,2.447515058517456,0.0,0.0,1.2093770008238536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1826735042390366,0.0,2.7582143783569335,1.6359187364578247,0.0,0.0,0.0,1.7202877283096314,0.0,0.0,2.3540892601013184,0.0,0.0,0.0,1.8885136842727661,0.0,0.0,1.3208425045013428,0.0,1.3928503036499023,0.0,0.0,0.0,0.0,1.9695551068035524,0.0,2.0351218223571776,0.0,1.820236325263977,1.753842137478016,0.0,0.0,2.091528786145724,0.0,0.0,1.753084087371826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8066531658172607,0.0,1.3272200446379814,0.0,0.0,0.0,0.0,2.1262579349371102,0.0,0.0,0.0,1.8299975633621215,0.0,0.0,2.0433562755584718,0.0,0.0,2.214106321334839,0.0,0.0,1.9273352989783654,0.0,0.0,0.0,1.5065819472074509,0.0,0.0,0.0,0.0,0.0,0.0,1.8806005001068116,0.0,2.2702653408050537,0.0,2.506694221496582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4463939493352718,0.0,0.0,0.0,0.0,0.0,1.5521873105656017,0.0,0.0,0.0,0.0,2.329721975326538,0.0,0.0
